driverId,raceId,driver_overall_skill,driver_circuit_skill,driver_consistency,driver_reliability,driver_aggression,driver_risk_taking,constructor_performance,fp1_median_time,fp2_median_time,fp3_median_time,quali_time,constructorId,code
832,1028.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,106518.5,100834.5,108478.0,107408.5,1,SAI
832,1029.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,88529.0,74831.5,83226.0,81912.0,1,SAI
832,1030.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,106019.0,104523.0,117871.0,126913.0,1,SAI
832,1031.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,75656.0,69706.5,74662.0,64950.99999999999,1,SAI
832,1032.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,72760.5,70027.5,98962.5,83053.0,1,SAI
832,1033.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,88209.0,111215.5,86261.5,83712.0,1,SAI
832,1034.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,99761.0,93550.0,92201.0,87074.0,1,SAI
832,1035.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,95267.0,93883.0,93698.0,98153.0,1,SAI
832,1036.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,84316.0,84473.5,96689.0,84821.5,1,SAI
832,1038.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,86046.5,85730.0,88388.5,85157.0,1,SAI
832,1041.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,92051.5,89219.0,96553.0,96302.0,1,SAI
832,1042.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,85081.5,83425.0,83264.0,86825.0,1,SAI
832,1043.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,82302.5,89219.0,98962.5,86179.0,1,SAI
832,1044.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,113554.0,97019.0,132983.0,127489.0,1,SAI
832,1045.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,96833.5,96665.5,94646.5,103136.5,1,SAI
832,1047.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,593.0,104746.0,104039.0,104403.0,102753.0,1,SAI
832,1051.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,105704.0,90191.0,111080.0,112214.0,6,SAI
832,1052.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,117164.0,98555.0,115409.5,91653.0,6,SAI
832,1053.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,82901.0,81131.0,101155.0,87339.5,6,SAI
832,1054.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,84611.0,87166.0,97817.0,92600.0,6,SAI
832,1055.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,91579.0,84356.0,91105.0,78205.0,6,SAI
832,1056.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,83493.0,84449.0,80220.0,89360.0,6,SAI
832,1057.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,109974.0,109324.0,128556.99999999999,102255.0,6,SAI
832,1058.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,70430.0,70550.0,98393.0,84834.0,6,SAI
832,1059.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,100459.0,99102.0,93393.5,91514.0,6,SAI
832,1060.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,71889.0,73779.0,91362.0,90533.0,6,SAI
832,1061.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,94912.5,93436.5,98962.5,97978.5,6,SAI
832,1062.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,85607.5,84895.0,104272.0,93698.5,6,SAI
832,1064.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,80695.5,79014.0,93936.0,79984.5,6,SAI
832,1065.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,85600.0,86585.0,98962.5,82495.0,6,SAI
832,1066.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,101945.0,101287.0,98962.5,112670.0,6,SAI
832,1067.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,94016.0,88877.0,102121.0,101760.0,6,SAI
832,1069.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,104567.0,102660.5,103184.0,94558.0,6,SAI
832,1070.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,86572.0,91742.0,91951.0,83416.0,6,SAI
832,1071.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,77079.5,75600.0,98962.5,76392.0,6,SAI
832,1072.0,0.3390310081374993,0.3390310081374993,0.0,0.8,0.23758413750252866,0.23758413750252866,557.0,95845.0,94939.0,90613.0,117138.5,6,SAI
